cliente_id,genero,edad,ubicacion,frecuencia_compra,promedio_gasto,dias_desde_ultima_compra,tiempo_promedio_sesion,paginas_vistas_promedio,nivel_satisfaccion,carritos_abandonados,total_compras,email_abierto_30d,cliente_abandona,dias_registro,usa_movil,uso_cupon,visitas_semana,metodo_pago
1257,M,34,Zamora,0.4,39.84,57,524,5,3,2,24,5,Sí,1795,1,0,4,PayPal
1258,F,57,Morona Santiago,1.1,31.65,74,416,5,3,1,28,3,No,1731,0,1,13,PayPal
1259,F,48,Ambato,0.8,45.45,84,418,14,5,3,36,5,Sí,1595,0,1,5,Efectivo
1260,M,51,Nueva Loja,0.8,49.84,20,247,11,1,2,18,4,Sí,1356,1,0,12,Efectivo
1261,F,41,Azogues,2.7,49.83,17,375,6,3,1,25,1,No,1815,0,1,8,PayPal
1262,M,62,Tena,0.5,39.77,54,259,8,4,0,35,1,Sí,1236,1,1,3,PayPal
1263,M,52,Nueva Loja,2.1,41.52,28,284,17,5,2,4,3,No,1953,0,1,6,Tarjeta
1264,F,23,Francisco de Orellana,1.7,30.16,23,265,2,2,0,14,1,No,1620,0,0,1,PayPal
1265,F,36,Ambato,1.7,45.16,73,55,13,1,2,39,1,Sí,541,0,1,9,Efectivo
1266,F,47,Los Ríos,2.2,46.86,16,290,3,4,1,26,3,No,663,0,0,12,Efectivo
1267,F,24,Cuenca,1.6,11.49,17,300,8,3,1,8,5,No,1391,0,0,1,Tarjeta
1268,F,27,Pichincha,4.2,40.68,41,152,12,2,0,24,2,No,1633,0,1,2,Transferencia
1269,M,58,Loja,2.3,55.52,83,286,14,1,1,16,5,Sí,1930,0,0,1,Transferencia
1270,M,49,Chimborazo,1.6,29.66,44,450,3,5,0,20,4,No,1509,1,0,8,PayPal
1271,F,51,Sucumbíos,3.5,26.38,81,288,8,2,1,15,4,Sí,1510,1,0,13,Tarjeta
1272,F,45,Santo Domingo,1.9,28.7,16,76,16,2,3,7,1,Sí,1236,1,0,4,PayPal
1273,F,32,Bolívar,0.7,12.43,72,554,12,4,0,17,4,Sí,1736,0,0,2,Tarjeta
1274,M,47,Chimborazo,0.5,36.89,13,237,3,1,3,22,2,Sí,1748,0,1,7,PayPal
1275,F,54,Cuenca,0.3,35.45,48,340,8,4,1,22,1,Sí,1051,1,1,8,Efectivo
1276,F,46,Quito,4.6,37.96,28,178,5,4,1,12,4,No,1204,1,0,9,Efectivo
1277,F,39,Santo Domingo de los Tsáchilas,2.5,41.24,94,467,12,3,0,18,0,No,798,0,0,5,Transferencia
1278,F,21,Latacunga,5.5,23.03,3,184,3,5,4,46,0,No,212,1,1,14,Transferencia
1279,F,37,Morona Santiago,1.8,39.1,81,119,17,2,1,47,0,Sí,101,1,1,3,PayPal
1280,F,49,Sucumbíos,1.3,41.65,19,387,8,1,1,15,0,No,741,1,1,1,Efectivo
1281,F,53,Francisco de Orellana,0.1,27.67,46,203,14,5,1,37,5,Sí,319,1,0,8,PayPal
1282,M,21,Tungurahua,2.2,41.3,8,246,6,5,2,16,0,No,1689,0,0,13,Efectivo
1283,M,44,Loja,1.7,36.21,76,485,18,1,3,5,1,Sí,954,1,1,14,Tarjeta
1284,M,34,Tungurahua,9.3,25.53,78,228,13,5,1,2,3,No,1859,1,0,6,Efectivo
1285,F,29,Latacunga,0.5,39.24,26,515,8,3,5,28,5,Sí,1348,1,1,5,Transferencia
1286,M,39,Santa Elena,1.5,30.64,14,562,7,5,1,41,3,No,484,1,1,13,Efectivo
1287,F,34,Guayaquil,2.1,45.46,91,229,9,3,1,27,1,No,1526,0,0,7,PayPal
1288,F,27,Esmeraldas,2.1,31.41,18,400,14,2,1,31,1,No,1761,1,1,5,Tarjeta
1289,M,18,Tulcán,1.6,15.65,89,477,6,2,5,41,2,Sí,1253,1,1,11,Transferencia
1290,F,39,Babahoyo,3.0,39.0,51,277,3,4,2,36,5,No,1176,1,1,4,Tarjeta
1291,M,43,Bolívar,0.5,38.44,25,293,10,3,2,47,3,No,1807,1,1,5,Transferencia
1292,M,35,El Oro,2.6,18.78,88,87,12,2,1,43,0,Sí,829,1,1,12,Transferencia
1293,F,31,Portoviejo,1.9,46.26,25,331,7,5,2,1,1,No,1795,0,0,14,Tarjeta
1294,M,64,Ibarra,4.5,45.47,25,60,8,1,4,29,0,Sí,1833,1,1,11,Tarjeta
1295,M,46,Pastaza,3.8,21.95,45,527,8,1,1,1,3,No,1539,1,0,7,Efectivo
1296,F,29,Santa Elena,0.8,25.11,91,278,7,3,3,8,5,Sí,346,0,0,14,Efectivo
1297,F,53,Los Ríos,0.6,32.87,48,300,12,4,1,16,4,Sí,935,1,1,11,Transferencia
1298,M,52,Pichincha,8.0,23.62,81,423,12,5,3,28,4,Sí,1562,0,1,6,Efectivo
1299,F,29,Pichincha,1.5,44.61,95,531,8,3,0,22,1,No,302,1,1,10,Efectivo
1300,M,24,Guayas,4.7,37.23,52,113,3,1,1,18,2,Sí,1307,0,0,10,Transferencia
1301,M,46,Galápagos,0.4,18.6,2,394,5,3,0,22,0,No,222,0,0,13,Efectivo
1302,F,28,Francisco de Orellana,2.1,22.66,65,578,7,5,0,41,1,No,500,1,0,12,Tarjeta
1303,F,50,Puyo,3.3,52.82,96,371,18,2,2,12,2,Sí,866,0,1,14,PayPal
1304,F,23,Imbabura,5.9,58.03,41,436,6,5,0,19,0,No,393,1,1,11,Tarjeta
1305,F,64,Cañar,0.8,43.08,18,454,8,2,2,25,3,Sí,379,0,1,9,PayPal
1306,M,32,Bolívar,2.6,31.83,16,122,10,2,5,5,4,Sí,1960,0,1,10,Tarjeta
1307,F,49,Portoviejo,1.5,28.4,32,441,2,2,2,34,2,No,983,1,1,2,PayPal
1308,M,28,Loja,0.1,43.25,75,461,2,3,1,39,0,Sí,1733,0,0,14,PayPal
1309,F,40,Esmeraldas,2.3,36.14,48,188,7,1,1,10,1,Sí,297,1,0,7,Efectivo
1310,M,43,Carchi,2.3,10.85,55,43,19,3,1,47,0,No,1081,0,0,1,Transferencia
1311,M,51,Loja,5.3,50.48,62,402,11,1,1,7,1,Sí,1634,0,1,8,Tarjeta
1312,M,63,Zamora Chinchipe,1.4,55.19,2,254,12,5,1,37,4,No,851,1,1,4,Efectivo
1313,M,51,Zamora,0.5,46.06,48,534,2,4,2,47,4,Sí,243,1,0,8,Tarjeta
1314,M,46,Los Ríos,0.1,18.63,54,102,2,5,1,15,0,Sí,708,0,1,8,Tarjeta
1315,F,21,Santa Elena,1.1,25.45,25,278,14,3,5,42,0,No,1324,1,0,4,PayPal
1316,F,34,Babahoyo,0.7,7.13,98,540,6,3,0,24,1,Sí,1247,1,1,4,PayPal
1317,M,52,Guayas,2.9,58.94,71,245,2,1,3,26,1,Sí,286,0,1,5,Transferencia
1318,M,30,Santa Elena,0.9,29.65,51,570,4,3,2,26,2,Sí,1449,0,1,13,PayPal
1319,M,58,Sucumbíos,6.0,70.0,99,249,19,2,0,46,2,Sí,563,1,1,7,Tarjeta
1320,M,56,Los Ríos,6.6,64.33,6,250,10,3,2,26,2,No,1472,0,0,6,PayPal
1321,F,32,Francisco de Orellana,1.9,21.45,45,418,15,1,5,10,0,Sí,1894,1,1,1,Efectivo
1322,F,46,Esmeraldas,5.3,24.38,45,583,18,1,1,17,5,No,759,1,0,6,Efectivo
1323,F,46,Santa Elena,2.9,41.99,99,71,15,2,2,14,5,Sí,863,1,0,3,PayPal
1324,M,28,Manabí,1.6,8.68,15,312,5,1,3,2,5,Sí,1054,1,0,9,Transferencia
1325,M,49,Azuay,0.4,28.43,23,87,6,4,1,48,5,No,502,1,0,3,PayPal
1326,F,19,Machala,1.2,26.93,60,566,18,5,0,13,2,No,1469,1,0,9,Efectivo
1327,F,64,Puyo,1.6,62.77,53,102,3,3,1,27,0,No,1634,0,1,5,Tarjeta
1328,F,31,Quito,4.0,37.42,61,158,6,4,0,9,5,No,246,1,0,12,Tarjeta
1329,M,37,Ambato,1.3,30.73,0,455,5,3,1,7,4,No,1271,0,0,10,Tarjeta
1330,M,39,Latacunga,4.6,25.53,48,154,5,4,1,48,3,No,963,1,0,8,Efectivo
1331,M,28,Puerto Baquerizo Moreno,2.2,48.41,24,96,7,3,3,10,4,No,1834,0,0,9,Efectivo
1332,F,44,Loja,0.3,27.55,9,35,14,2,2,9,0,Sí,1943,0,0,9,Tarjeta
1333,M,20,Tulcán,10.6,34.25,79,343,6,1,3,22,0,Sí,588,0,1,7,Transferencia
1334,M,34,Loja,1.5,25.41,15,355,8,1,2,23,3,No,1028,1,0,10,Transferencia
1335,M,61,Pichincha,1.0,12.24,57,594,2,2,1,7,1,Sí,1763,0,1,1,Tarjeta
1336,M,45,Chimborazo,2.2,20.06,71,535,15,4,1,48,1,No,650,0,0,8,Tarjeta
1337,F,46,Santo Domingo,0.2,27.47,28,111,5,5,1,9,1,No,437,1,1,7,Efectivo
1338,F,38,Nueva Loja,2.0,31.05,91,31,18,4,0,27,2,No,971,0,1,4,PayPal
1339,F,64,Santa Elena,1.4,31.71,5,233,15,1,0,24,1,No,740,0,1,6,Efectivo
1340,M,33,Bolívar,1.0,33.67,15,433,17,5,1,29,2,No,1902,1,1,10,PayPal
1341,F,54,Chimborazo,6.1,27.67,19,132,15,3,3,17,2,No,572,0,1,2,PayPal
1342,F,37,Cuenca,1.5,55.24,79,565,17,5,2,20,1,No,250,0,1,4,PayPal
1343,M,23,Napo,0.5,49.22,70,397,9,4,0,7,1,Sí,1538,1,1,8,PayPal
1344,M,36,Santa Elena,1.2,32.97,77,241,4,2,1,43,3,Sí,1421,0,0,4,Tarjeta
1345,M,22,Portoviejo,5.0,38.81,42,238,2,3,2,40,5,No,1734,0,1,10,PayPal
1346,F,20,Guayas,0.4,29.42,25,146,3,4,0,7,3,No,362,0,0,4,PayPal
1347,F,18,Tulcán,0.5,-7.65,89,507,16,3,1,28,2,Sí,1887,0,0,14,PayPal
1348,M,55,Cañar,0.0,35.31,77,134,11,5,0,19,3,Sí,243,1,0,4,Efectivo
1349,M,32,Esmeraldas,0.0,39.58,70,524,19,1,0,20,2,Sí,445,1,1,14,Efectivo
1350,F,51,Tungurahua,3.5,10.81,32,75,15,4,0,44,0,No,723,1,0,12,Efectivo
1351,F,52,Los Ríos,2.6,42.49,25,360,18,2,0,39,2,No,1116,1,1,10,Transferencia
1352,F,42,Quito,0.9,30.79,44,245,14,5,2,40,2,No,1695,0,1,9,Efectivo
1353,F,41,Ibarra,2.4,40.07,83,521,2,4,2,7,3,No,980,1,1,11,Transferencia
1354,M,29,Los Ríos,1.0,31.24,62,478,6,2,0,6,5,Sí,101,1,0,2,Efectivo
1355,M,35,Cotopaxi,6.1,53.76,66,565,14,4,2,25,0,No,996,0,0,7,Transferencia
1356,F,32,Riobamba,6.8,38.39,51,540,15,5,2,41,4,No,1427,0,1,3,Efectivo
1357,M,61,Machala,1.0,50.04,67,487,4,4,0,13,4,No,353,0,1,12,Tarjeta
1358,F,33,Guayas,3.9,51.27,25,576,16,3,2,39,5,No,1775,1,1,4,Efectivo
1359,M,44,Manabí,3.0,18.21,74,565,18,5,0,40,4,No,552,0,1,1,Transferencia
1360,F,25,Tena,0.7,23.91,1,569,4,4,1,22,0,No,1160,0,0,12,PayPal
1361,M,63,Cañar,0.5,41.77,13,513,17,1,2,49,1,Sí,1283,0,0,3,Efectivo
1362,F,42,Los Ríos,1.2,29.52,29,45,15,4,0,17,0,No,1114,1,0,2,PayPal
1363,F,34,Morona Santiago,3.0,31.42,48,272,13,3,1,48,3,No,108,1,0,10,PayPal
1364,F,46,Machala,6.4,54.3,11,236,13,2,0,22,2,No,1356,1,0,7,Efectivo
1365,M,25,Imbabura,2.9,30.34,89,300,12,2,2,34,2,Sí,1222,1,1,6,Efectivo
1366,M,32,El Oro,3.9,20.47,43,144,18,2,1,8,3,No,1782,1,1,1,Tarjeta
1367,M,44,Imbabura,1.8,22.49,32,328,9,1,2,49,3,No,915,1,0,11,Transferencia
1368,M,63,Manabí,3.6,67.74,12,512,18,3,0,45,2,No,307,1,1,12,Efectivo
1369,M,24,Babahoyo,3.1,32.33,77,426,12,5,1,18,5,No,1254,0,0,13,Transferencia
1370,M,20,Machala,0.9,14.54,87,423,3,2,3,24,1,Sí,503,0,1,8,Efectivo
1371,M,46,Morona Santiago,1.6,8.46,97,104,11,3,1,42,1,No,251,0,1,9,PayPal
1372,M,61,Esmeraldas,3.3,25.63,25,511,11,4,2,2,1,No,153,1,1,1,PayPal
1373,M,41,Sucumbíos,0.1,32.05,20,132,12,1,2,2,3,Sí,1243,1,0,5,Efectivo
1374,F,20,Santa Elena,3.3,49.24,27,326,7,3,1,27,2,No,1796,0,0,7,Transferencia
1375,M,37,Puyo,0.4,47.79,47,207,5,3,1,14,5,Sí,727,0,0,2,Transferencia
1376,M,63,El Oro,1.4,34.9,99,244,13,5,0,48,2,No,686,1,1,6,PayPal
1377,F,32,Sucumbíos,3.3,28.19,39,344,12,3,0,39,2,No,1748,1,1,8,Transferencia
1378,M,42,Francisco de Orellana,0.6,40.09,65,68,14,5,0,12,5,Sí,1543,1,1,8,Transferencia
1379,F,47,Santo Domingo,0.6,8.77,72,288,6,1,3,32,0,Sí,1545,1,1,10,Tarjeta
1380,M,31,Tena,1.0,64.72,86,36,7,1,2,28,5,Sí,203,1,1,10,PayPal
1381,M,24,Puyo,4.5,44.81,78,78,2,4,3,28,0,Sí,1975,1,0,13,Transferencia
1382,F,34,Morona Santiago,0.0,48.0,76,567,7,5,1,46,4,Sí,353,1,0,8,Tarjeta
1383,F,61,Sucumbíos,4.6,18.89,22,190,19,5,1,25,0,No,1350,1,1,12,Efectivo
1384,F,37,Pichincha,0.3,54.24,80,205,10,2,5,4,1,Sí,1235,0,0,12,Tarjeta
1385,F,53,Chimborazo,9.2,28.1,47,31,16,2,2,26,1,Sí,609,1,1,6,Tarjeta
1386,F,26,Tulcán,6.2,20.71,1,484,9,4,1,36,5,No,1596,1,1,6,Tarjeta
1387,M,55,Guaranda,1.4,34.41,83,305,17,1,0,3,1,Sí,198,1,0,11,Tarjeta
1388,M,39,Napo,1.4,34.06,19,527,7,2,2,1,1,No,252,0,1,3,Tarjeta
1389,F,19,Los Ríos,1.3,18.82,58,57,7,3,2,17,4,No,1984,0,0,2,Tarjeta
1390,F,41,Santa Elena,2.0,21.58,45,362,4,1,5,7,1,Sí,1013,1,0,5,Efectivo
1391,M,25,Pastaza,0.2,20.4,2,30,11,3,0,48,3,No,977,0,0,14,Efectivo
1392,M,28,Loja,0.1,20.54,54,217,2,5,0,5,3,Sí,437,0,1,9,PayPal
1393,M,30,Puyo,0.1,29.18,11,85,15,1,1,19,3,Sí,1829,0,0,4,PayPal
1394,F,34,Babahoyo,1.2,14.17,39,576,5,4,0,39,0,No,921,1,1,5,Efectivo
1395,M,25,Macas,0.6,24.63,65,141,13,5,1,46,5,Sí,1286,1,1,6,Efectivo
1396,M,38,Machala,1.9,50.68,99,339,7,5,2,34,5,No,1843,1,1,11,PayPal
1397,F,35,Los Ríos,9.8,47.35,77,65,12,3,1,35,2,No,1056,1,1,6,Tarjeta
1398,M,47,Tungurahua,1.0,19.25,15,468,13,5,2,49,4,No,1804,1,1,4,Transferencia
1399,F,35,Riobamba,1.7,49.37,82,354,11,2,0,16,3,Sí,260,1,1,14,Tarjeta
1400,F,63,Riobamba,1.1,5.5,33,336,19,1,1,40,3,No,1703,1,1,4,Efectivo
1401,M,64,Orellana,3.8,71.44,43,563,8,2,1,47,1,No,900,0,1,8,PayPal
1402,M,48,Manabí,4.7,54.5,5,138,8,3,2,39,3,No,497,1,0,5,PayPal
1403,F,55,Santo Domingo,4.2,26.6,76,401,12,3,0,27,1,No,1400,1,0,14,Tarjeta
1404,F,49,Esmeraldas,7.3,40.74,63,386,5,1,1,41,1,Sí,915,1,1,14,PayPal
1405,M,28,Zamora,0.1,13.99,99,210,2,5,0,38,2,Sí,1627,1,1,11,Efectivo
1406,F,62,Guayaquil,3.7,35.91,21,385,14,4,1,25,0,No,1515,1,0,5,Efectivo
1407,M,42,Quito,2.8,32.25,17,97,19,3,1,26,1,No,1258,1,0,9,Transferencia
1408,M,50,Babahoyo,0.5,22.48,11,321,10,1,3,14,1,Sí,1318,1,0,4,Efectivo
1409,M,55,Galápagos,6.3,27.97,51,210,10,4,4,14,5,Sí,500,1,0,7,Transferencia
1410,M,58,El Oro,0.3,26.5,93,495,10,5,0,14,2,Sí,739,0,0,5,Transferencia
1411,M,25,Cuenca,2.3,18.02,50,463,11,3,2,25,1,No,1156,0,0,13,Tarjeta
1412,M,28,Santa Elena,0.5,22.13,70,493,3,1,0,36,4,Sí,787,1,1,9,PayPal
1413,M,39,Los Ríos,1.1,13.37,95,563,7,1,2,4,0,Sí,559,1,0,13,Efectivo
1414,F,41,Babahoyo,2.5,47.86,47,95,16,1,0,47,4,Sí,1054,0,0,12,PayPal
1415,F,58,El Oro,1.7,21.02,18,50,4,3,0,15,3,No,569,1,0,8,Transferencia
1416,M,34,Guayaquil,1.1,16.67,5,413,12,4,1,32,0,No,1498,1,0,8,Efectivo
1417,M,29,Tungurahua,0.8,47.62,83,588,7,1,2,18,3,Sí,1145,0,1,10,PayPal
1418,M,63,Puyo,3.7,40.54,26,68,4,5,1,14,5,No,849,1,1,10,Efectivo
1419,F,49,Guayaquil,0.3,47.07,52,314,12,1,2,1,1,Sí,1793,1,1,3,Tarjeta
1420,F,32,Macas,1.1,48.74,47,365,16,4,0,42,2,No,137,1,1,9,Efectivo
1421,F,33,Guayaquil,4.7,64.06,6,217,14,3,3,20,4,No,329,0,1,8,Transferencia
1422,F,39,Ambato,3.7,32.66,58,272,11,1,1,10,3,Sí,1488,0,1,3,Efectivo
1423,M,45,Orellana,1.0,13.14,68,102,7,1,3,10,1,Sí,662,1,1,10,Tarjeta
1424,F,37,Tulcán,2.9,39.07,10,508,16,5,1,24,4,No,537,0,1,1,Tarjeta
1425,M,50,Santa Elena,3.5,24.96,14,590,19,5,2,34,4,No,1899,0,0,5,PayPal
1426,F,27,Riobamba,4.4,20.64,63,130,19,1,5,28,5,Sí,1406,0,0,13,Tarjeta
1427,M,57,Tulcán,1.6,36.5,2,543,8,1,0,27,5,No,126,1,1,4,Transferencia
1428,F,49,Santo Domingo de los Tsáchilas,0.5,47.99,68,205,16,5,2,40,3,Sí,325,0,1,8,Tarjeta
1429,M,50,Zamora,0.6,22.46,22,267,19,4,2,1,1,No,1400,0,1,6,PayPal
1430,M,19,Santa Elena,0.7,54.12,52,88,19,2,0,33,2,Sí,897,0,0,10,Tarjeta
1431,M,50,Galápagos,1.8,20.16,36,128,10,2,3,4,3,Sí,1732,1,1,5,Tarjeta
1432,F,50,Morona Santiago,0.1,31.34,8,524,3,1,1,7,4,Sí,383,0,1,9,Efectivo
1433,F,58,Imbabura,2.0,40.79,14,543,9,5,2,9,4,No,978,0,1,6,PayPal
1434,M,30,Zamora,0.9,29.18,2,326,3,3,2,16,0,No,1059,1,1,14,Efectivo
1435,M,47,Machala,0.7,8.36,92,240,12,3,2,5,1,Sí,1604,0,0,13,PayPal
1436,F,50,Morona Santiago,4.2,48.91,69,152,8,2,3,34,0,Sí,552,0,1,11,PayPal
1437,M,30,Cuenca,1.2,25.65,16,258,7,4,0,23,5,No,1119,0,0,11,PayPal
1438,F,43,Latacunga,0.2,46.17,25,417,11,2,3,43,2,Sí,1952,1,0,11,PayPal
1439,F,39,Puerto Baquerizo Moreno,3.5,16.04,20,169,6,1,0,25,3,No,915,1,1,14,PayPal
1440,M,56,Guayas,0.1,18.6,71,570,12,4,0,13,4,Sí,758,0,0,11,PayPal
1441,M,19,Chimborazo,2.6,47.94,20,420,2,3,1,24,1,No,1639,0,1,3,Tarjeta
1442,M,55,Guaranda,3.0,40.11,10,299,3,5,3,11,4,No,646,0,0,6,Tarjeta
1443,M,56,Tena,0.9,28.42,37,41,2,5,0,17,5,No,1315,0,1,12,Tarjeta
1444,M,43,Machala,3.5,40.33,71,418,3,1,0,37,0,Sí,1172,0,0,11,Transferencia
1445,F,63,Loja,1.4,20.69,87,366,5,2,3,13,0,Sí,1635,0,0,12,PayPal
1446,M,32,Riobamba,1.2,36.65,34,535,13,1,1,27,3,No,116,1,1,4,Tarjeta
1447,M,51,Orellana,0.1,36.93,13,135,19,5,3,20,1,Sí,1295,0,0,5,PayPal
1448,F,59,Puyo,0.7,29.39,13,61,2,3,2,33,5,No,1343,0,1,6,Efectivo
1449,M,61,Esmeraldas,5.3,22.47,9,103,2,5,1,42,1,No,257,0,1,9,Transferencia
1450,M,57,Ambato,1.0,36.05,11,200,15,4,3,32,3,No,576,1,0,3,PayPal
1451,F,28,Nueva Loja,1.6,34.18,37,98,5,5,0,8,5,No,1169,0,1,1,Tarjeta
1452,F,20,Tulcán,1.5,28.01,33,391,6,5,0,29,5,No,1496,1,1,2,Transferencia
1453,M,23,Esmeraldas,1.8,19.49,40,462,12,4,1,40,0,No,617,0,1,8,Efectivo
1454,M,26,Puerto Baquerizo Moreno,0.1,35.19,9,129,14,2,1,19,0,Sí,198,0,1,4,PayPal
1455,M,23,Riobamba,0.9,28.05,16,38,17,5,1,6,0,No,1868,0,0,7,Transferencia
1456,F,26,Tena,2.6,19.48,16,58,14,1,4,44,4,Sí,1160,0,0,2,PayPal
1457,M,56,Santo Domingo,0.4,35.65,66,143,3,5,1,39,2,Sí,379,0,0,12,Transferencia
1458,F,48,Tena,0.5,59.12,61,491,17,1,2,48,0,Sí,1472,0,1,11,Tarjeta
1459,M,49,Galápagos,0.0,29.5,94,172,7,4,2,41,2,Sí,596,1,0,10,PayPal
1460,M,58,Guayaquil,1.2,57.47,0,419,15,5,2,21,2,No,401,0,0,14,PayPal
1461,M,29,Guayas,4.3,66.71,11,186,2,4,3,22,1,No,280,0,0,13,PayPal
1462,F,25,Ibarra,0.1,20.7,3,364,18,4,2,42,3,No,706,0,1,8,Tarjeta
1463,F,25,El Oro,0.4,35.14,41,289,12,2,5,10,4,Sí,1222,1,0,10,Transferencia
1464,F,45,Puyo,0.7,66.56,12,111,4,5,2,10,2,No,799,0,1,12,Tarjeta
1465,M,37,Manabí,2.6,33.18,97,470,12,1,2,29,4,Sí,1092,1,0,14,Efectivo
1466,M,64,Orellana,2.0,35.55,84,201,6,1,1,16,1,Sí,1239,0,0,12,Efectivo
1467,M,24,Zamora,1.1,9.95,85,260,18,5,3,1,0,Sí,290,0,1,9,Efectivo
1468,F,28,Riobamba,2.8,27.03,3,104,8,2,0,17,5,No,352,1,0,7,Transferencia
1469,M,37,Cañar,1.9,43.33,81,299,11,2,5,30,2,Sí,1080,1,1,10,PayPal
1470,M,33,Guaranda,4.5,71.44,68,91,12,2,4,26,3,Sí,1027,0,1,13,Transferencia
1471,M,21,Pichincha,3.4,32.06,18,349,4,1,1,46,5,No,1284,1,0,11,Efectivo
1472,M,23,Macas,0.6,10.06,1,131,11,4,0,19,1,No,1379,1,1,1,Transferencia
1473,M,39,Ibarra,0.6,13.92,11,458,11,2,2,21,4,Sí,1446,0,1,2,PayPal
1474,F,43,Macas,0.3,34.46,80,284,15,1,3,17,0,Sí,227,0,1,9,PayPal
1475,F,20,Guaranda,0.8,52.66,73,561,13,1,2,46,4,Sí,117,0,1,10,Transferencia
1476,M,58,Morona Santiago,15.4,44.56,97,599,16,4,0,40,3,No,1916,1,0,7,Efectivo
1477,M,59,Santa Elena,1.0,41.9,5,141,11,5,0,21,2,No,1858,0,1,11,PayPal
1478,F,31,Galápagos,0.5,54.64,7,342,11,5,3,41,3,Sí,665,0,1,3,Efectivo
1479,M,28,Macas,2.9,24.2,50,490,2,2,1,40,4,Sí,669,1,0,5,PayPal
1480,F,35,Cuenca,1.6,35.29,10,491,11,2,2,45,4,No,1446,1,0,1,Efectivo
1481,F,29,Imbabura,0.3,27.19,62,121,3,4,0,49,5,Sí,1995,0,0,13,Transferencia
1482,F,40,Pichincha,1.0,30.93,56,81,18,2,2,19,3,Sí,785,1,1,10,Tarjeta
1483,F,29,Nueva Loja,1.1,19.91,11,549,8,4,2,7,3,No,1915,1,1,3,Tarjeta
1484,F,30,Puerto Baquerizo Moreno,2.8,29.84,72,127,8,1,1,17,3,Sí,725,1,1,11,Efectivo
1485,F,42,Guayas,0.0,34.58,1,265,10,2,5,1,0,Sí,1411,0,1,4,PayPal
1486,M,62,Machala,0.6,29.43,7,403,3,1,2,37,4,Sí,953,0,0,4,Transferencia
1487,M,36,Macas,1.5,32.58,10,586,15,3,2,6,1,No,1786,0,0,7,PayPal
1488,M,63,Ambato,0.6,41.08,52,263,18,4,2,26,0,Sí,1061,1,1,5,Tarjeta
1489,M,53,Santo Domingo de los Tsáchilas,2.0,53.58,99,61,2,3,3,2,0,Sí,1762,0,1,9,Tarjeta
1490,F,62,Pichincha,1.3,54.67,9,318,10,2,1,32,0,No,254,0,1,7,Transferencia
1491,F,25,Bolívar,0.9,46.42,84,571,5,1,0,48,5,Sí,589,1,1,2,Efectivo
1492,F,46,Pichincha,6.0,16.1,83,143,9,2,2,5,1,Sí,1509,1,0,13,Transferencia
1493,M,49,Tungurahua,2.0,29.59,7,233,14,3,0,37,3,No,884,0,0,11,Tarjeta
1494,M,61,Machala,0.3,30.89,35,58,5,2,2,31,5,Sí,1227,1,0,11,Transferencia
1495,F,35,Esmeraldas,1.6,25.14,92,503,10,5,3,12,4,Sí,1516,0,0,8,Tarjeta
1496,M,23,Guaranda,3.0,40.14,75,282,10,3,1,35,2,No,1934,0,1,11,PayPal
1497,F,35,Guayas,2.5,11.09,13,415,19,2,1,30,5,No,345,0,0,2,Tarjeta
1498,M,36,Tulcán,0.4,60.4,53,91,13,1,1,48,2,Sí,1299,1,1,7,Tarjeta
1499,M,39,Azuay,7.2,52.93,84,544,11,2,2,6,4,Sí,1162,1,0,5,Transferencia
1500,M,54,Manabí,1.2,42.17,85,459,12,1,1,15,1,Sí,1600,0,0,10,Transferencia
1501,F,49,Guaranda,0.3,34.07,20,566,8,5,1,15,2,No,1805,0,1,6,Transferencia
1502,F,58,Santa Elena,0.4,53.43,49,170,10,2,0,16,0,Sí,858,0,0,11,PayPal
1503,M,20,Macas,0.2,45.34,93,329,7,5,1,20,5,Sí,637,0,0,4,Transferencia
1504,F,45,Tulcán,3.3,51.6,38,340,17,3,0,13,2,No,1990,1,0,5,PayPal
1505,F,27,Riobamba,0.3,34.11,19,500,16,1,3,44,4,Sí,1941,0,0,12,Efectivo
1506,M,52,Tungurahua,0.3,61.84,87,422,8,3,2,42,0,Sí,1020,0,1,5,Transferencia
1507,M,46,Cañar,3.8,52.5,86,474,17,1,0,46,2,Sí,507,1,0,7,Transferencia
1508,F,32,Azuay,0.8,42.64,6,201,6,5,0,31,4,No,624,0,0,11,Efectivo
1509,M,50,Azogues,0.1,53.84,8,60,17,4,0,34,1,No,927,0,0,12,Efectivo
1510,F,24,Napo,0.1,28.71,0,76,2,2,0,29,4,Sí,1629,0,1,4,Efectivo
1511,F,29,Pastaza,0.3,17.49,25,159,6,5,3,3,1,Sí,1002,0,1,5,Tarjeta
1512,M,47,Pastaza,0.5,39.82,37,381,8,1,3,9,0,Sí,1948,0,0,14,Tarjeta
1513,M,38,Santa Elena,2.2,34.14,37,87,6,1,3,11,4,Sí,135,1,0,14,Tarjeta
1514,F,48,Pichincha,0.3,32.03,60,135,18,1,2,11,3,Sí,784,1,0,4,Efectivo
1515,M,41,Loja,0.3,53.24,43,359,9,1,1,25,5,Sí,119,1,1,4,PayPal
1516,M,37,Morona Santiago,2.9,37.51,85,412,2,2,1,22,3,Sí,420,1,0,8,Transferencia
1517,M,54,Macas,2.2,38.95,43,191,3,3,2,42,3,No,1899,0,0,11,Tarjeta
1518,F,21,Santa Elena,1.1,30.09,73,315,16,4,0,46,3,No,611,1,1,5,Efectivo
